hora,metaf,aero,hora_dt
1655701200000,"METAF SBGL 200500Z 09003KT 5000     BR SCT033   19/16 Q1021=
",SBGL,2022-06-20 05:00:00
1655704800000,"METAF SBGL 200600Z 09004KT 2000     BR SCT033   18/16 Q1018=
",SBGL,2022-06-20 06:00:00
1655708400000,"METAF SBGL 200700Z 08005KT 3000     BR FEW033   18/16 Q1021=
",SBGL,2022-06-20 07:00:00
1655712000000,"METAF SBGL 200800Z  13004KT 4000     BR    18/16 Q1021=
",SBGL,2022-06-20 08:00:00
1655715600000,"METAF SBGL 200900Z 07002KT 4000     BR    18/15 Q1019=
",SBGL,2022-06-20 09:00:00
1655719200000,"METAF SBGL 201000Z 08002KT 4000     BR    18/15 Q1021=
",SBGL,2022-06-20 10:00:00
1655722800000,"METAF SBGL 201100Z 09002KT CAVOK 19/15 Q1021=
",SBGL,2022-06-20 11:00:00
1655726400000,"METAF SBGL 201200Z  12004KT 5000     BR FEW033   18/16 Q1019=
",SBGL,2022-06-20 12:00:00
1655730000000,"METAF SBGL 201300Z  13002KT CAVOK 20/16 Q1023=
",SBGL,2022-06-20 13:00:00
1655733600000,"METAF SBGL 201400Z  14002KT CAVOK 21/15 Q1023=
",SBGL,2022-06-20 14:00:00
1655737200000,"METAF SBGL 201500Z  14002KT CAVOK 22/16 Q1019=
",SBGL,2022-06-20 15:00:00
1655740800000,"METAF SBGL 201600Z  16003KT CAVOK 23/16 Q1020=
",SBGL,2022-06-20 16:00:00
1655744400000,"METAF SBGL 201700Z  17004KT CAVOK 23/17 Q1019=
",SBGL,2022-06-20 17:00:00
1655748000000,"METAF SBGL 201800Z  17004KT CAVOK 24/17 Q1017=
",SBGL,2022-06-20 18:00:00
1655751600000,"METAF SBGL 201900Z  17003KT CAVOK 24/17 Q1018=
",SBGL,2022-06-20 19:00:00
1655755200000,"METAF SBGL 202000Z  17005KT CAVOK 24/18 Q1018=
",SBGL,2022-06-20 20:00:00
1655758800000,"METAF SBGL 202100Z  10007KT CAVOK 23/18 Q1018=
",SBGL,2022-06-20 21:00:00
1655762400000,"METAF SBGL 202200Z 09008KT CAVOK 22/19 Q1019=
",SBGL,2022-06-20 22:00:00
1655766000000,"METAF SBGL 202300Z  10008KT CAVOK 22/18 Q1019=
",SBGL,2022-06-20 23:00:00
1655683200000,"METAF SBGR 200000Z 09004KT 0750 FG     OVC033   13/12 Q1017=
",SBGR,2022-06-20 00:00:00
1655686800000,"METAF SBGR 200100Z 08005KT 0750 FG     OVC033   13/12 Q1020=
",SBGR,2022-06-20 01:00:00
1655690400000,"METAF SBGR 200200Z 08004KT 0700 FG     OVC033   12/12 Q1020=
",SBGR,2022-06-20 02:00:00
1655694000000,"METAF SBGR 200300Z 05004KT 0750 FG     OVC033   11/11 Q1017=
",SBGR,2022-06-20 03:00:00
1655697600000,"METAF SBGR 200400Z 07004KT 1000     BR OVC033   11/11 Q1019=
",SBGR,2022-06-20 04:00:00
1655701200000,"METAF SBGR 200500Z  36004KT 2000     BR FEW033   11/10 Q1020=
",SBGR,2022-06-20 05:00:00
1655704800000,"METAF SBGR 200600Z 04004KT 1000     BR BKN033   11/10 Q1016=
",SBGR,2022-06-20 06:00:00
1655708400000,"METAF SBGR 200700Z 01004KT CAVOK 12/09 Q1020=
",SBGR,2022-06-20 07:00:00
1655712000000,"METAF SBGR 200800Z  34004KT CAVOK 12/09 Q1019=
",SBGR,2022-06-20 08:00:00
1655715600000,"METAF SBGR 200900Z  33006KT CAVOK 13/10 Q1017=
",SBGR,2022-06-20 09:00:00
1655719200000,"METAF SBGR 201000Z  34005KT 5000     BR FEW033   12/09 Q1020=
",SBGR,2022-06-20 10:00:00
1655722800000,"METAF SBGR 201100Z  33005KT CAVOK 16/12 Q1020=
",SBGR,2022-06-20 11:00:00
1655726400000,"METAF SBGR 201200Z 01002KT 9999       FEW033   17/12 Q1018=
",SBGR,2022-06-20 12:00:00
1655730000000,"METAF SBGR 201300Z  33003KT CAVOK 20/12 Q1023=
",SBGR,2022-06-20 13:00:00
1655733600000,"METAF SBGR 201400Z  30007KT 9999       FEW033   21/13 Q1023=
",SBGR,2022-06-20 14:00:00
1655737200000,"METAF SBGR 201500Z  30011KT 9999       BKN033   22/13 Q1019=
",SBGR,2022-06-20 15:00:00
1655740800000,"METAF SBGR 201600Z  30009KT 9999       FEW032   21/13 Q1021=
",SBGR,2022-06-20 16:00:00
1655744400000,"METAF SBGR 201700Z  30009KT 9999       FEW032   20/13 Q1019=
",SBGR,2022-06-20 17:00:00
1655748000000,"METAF SBGR 201800Z  30004KT CAVOK 18/13 Q1017=
",SBGR,2022-06-20 18:00:00
1655751600000,"METAF SBGR 201900Z  30004KT CAVOK 20/13 Q1018=
",SBGR,2022-06-20 19:00:00
1655755200000,"METAF SBGR 202000Z  31002KT CAVOK 20/14 Q1017=
",SBGR,2022-06-20 20:00:00
1655758800000,"METAF SBGR 202100Z 02002KT CAVOK 16/11 Q1018=
",SBGR,2022-06-20 21:00:00
1655762400000,"METAF SBGR 202200Z 04003KT CAVOK 15/11 Q1019=
",SBGR,2022-06-20 22:00:00
1655766000000,"METAF SBGR 202300Z 04005KT CAVOK 15/11 Q1019=
",SBGR,2022-06-20 23:00:00
1655683200000,"METAF SBKP 200000Z  11007KT 8000       FEW033   16/13 Q1016=
",SBKP,2022-06-20 00:00:00
1655686800000,"METAF SBKP 200100Z  10007KT 7000       FEW033   16/12 Q1020=
",SBKP,2022-06-20 01:00:00
1655690400000,"METAF SBKP 200200Z 08005KT CAVOK 16/12 Q1020=
",SBKP,2022-06-20 02:00:00
1655694000000,"METAF SBKP 200300Z 04006KT CAVOK 16/11 Q1017=
",SBKP,2022-06-20 03:00:00
1655697600000,"METAF SBKP 200400Z 03005KT CAVOK 16/11 Q1020=
",SBKP,2022-06-20 04:00:00
1655701200000,"METAF SBKP 200500Z 03004KT CAVOK 16/12 Q1019=
",SBKP,2022-06-20 05:00:00
1655704800000,"METAF SBKP 200600Z 06004KT CAVOK 15/11 Q1015=
",SBKP,2022-06-20 06:00:00
1655708400000,"METAF SBKP 200700Z 02004KT CAVOK 15/11 Q1020=
",SBKP,2022-06-20 07:00:00
1655712000000,"METAF SBKP 200800Z  35002KT CAVOK 15/11 Q1019=
",SBKP,2022-06-20 08:00:00
1655715600000,"METAF SBKP 200900Z  35004KT 6000       FEW033   14/11 Q1017=
",SBKP,2022-06-20 09:00:00
1655719200000,"METAF SBKP 201000Z  36003KT 7000       FEW033   15/11 Q1020=
",SBKP,2022-06-20 10:00:00
1655722800000,"METAF SBKP 201100Z  34003KT 9000       FEW033   15/11 Q1020=
",SBKP,2022-06-20 11:00:00
1655726400000,"METAF SBKP 201200Z  30001KT CAVOK 17/11 Q1017=
",SBKP,2022-06-20 12:00:00
1655730000000,"METAF SBKP 201300Z  31005KT CAVOK 19/11 Q1023=
",SBKP,2022-06-20 13:00:00
1655733600000,"METAF SBKP 201400Z  30006KT 9999       FEW033   21/12 Q1023=
",SBKP,2022-06-20 14:00:00
1655737200000,"METAF SBKP 201500Z  29008KT CAVOK 21/13 Q1020=
",SBKP,2022-06-20 15:00:00
1655740800000,"METAF SBKP 201600Z  27006KT CAVOK 22/12 Q1021=
",SBKP,2022-06-20 16:00:00
1655744400000,"METAF SBKP 201700Z  25004KT CAVOK 22/12 Q1018=
",SBKP,2022-06-20 17:00:00
1655748000000,"METAF SBKP 201800Z  31003KT CAVOK 23/12 Q1016=
",SBKP,2022-06-20 18:00:00
1655751600000,"METAF SBKP 201900Z  34002KT CAVOK 24/12 Q1017=
",SBKP,2022-06-20 19:00:00
1655755200000,"METAF SBKP 202000Z 02003KT CAVOK 23/12 Q1017=
",SBKP,2022-06-20 20:00:00
1655758800000,"METAF SBKP 202100Z 04005KT CAVOK 22/12 Q1017=
",SBKP,2022-06-20 21:00:00
1655762400000,"METAF SBKP 202200Z 04004KT CAVOK 21/11 Q1018=
",SBKP,2022-06-20 22:00:00
1655766000000,"METAF SBKP 202300Z 07004KT CAVOK 20/12 Q1018=
",SBKP,2022-06-20 23:00:00
1655683200000,"METAF SBSP 200000Z 03003KT 2000     BR OVC033   14/13 Q1018=
",SBSP,2022-06-20 00:00:00
1655686800000,"METAF SBSP 200100Z 05004KT 2000     BR OVC033   14/13 Q1021=
",SBSP,2022-06-20 01:00:00
1655690400000,"METAF SBSP 200200Z 08003KT 1000     BR OVC033   14/13 Q1021=
",SBSP,2022-06-20 02:00:00
1655694000000,"METAF SBSP 200300Z 04004KT 1000     BR OVC033   13/12 Q1017=
",SBSP,2022-06-20 03:00:00
1655697600000,"METAF SBSP 200400Z 04004KT 1000     BR OVC033   13/12 Q1020=
",SBSP,2022-06-20 04:00:00
1655701200000,"METAF SBSP 200500Z 01005KT 1000     BR OVC033   13/12 Q1020=
",SBSP,2022-06-20 05:00:00
1655704800000,"METAF SBSP 200600Z 01005KT 1000     BR OVC033   13/12 Q1016=
",SBSP,2022-06-20 06:00:00
1655708400000,"METAF SBSP 200700Z  35002KT 1000     BR BKN033   13/12 Q1020=
",SBSP,2022-06-20 07:00:00
1655712000000,"METAF SBSP 200800Z  35003KT 2000     BR BKN033   13/12 Q1019=
",SBSP,2022-06-20 08:00:00
1655715600000,"METAF SBSP 200900Z  33004KT 3000     BR BKN033   13/12 Q1016=
",SBSP,2022-06-20 09:00:00
1655719200000,"METAF SBSP 201000Z  33005KT 5000     BR FEW033   14/11 Q1020=
",SBSP,2022-06-20 10:00:00
1655722800000,"METAF SBSP 201100Z  34007KT CAVOK 16/11 Q1020=
",SBSP,2022-06-20 11:00:00
1655726400000,"METAF SBSP 201200Z 01004KT 6000       BKN033   15/12 Q1019=
",SBSP,2022-06-20 12:00:00
1655730000000,"METAF SBSP 201300Z  36003KT CAVOK 17/12 Q1023=
",SBSP,2022-06-20 13:00:00
1655733600000,"METAF SBSP 201400Z  32004KT CAVOK 19/11 Q1023=
",SBSP,2022-06-20 14:00:00
1655737200000,"METAF SBSP 201500Z  30008KT 9999       SCT033   21/12 Q1019=
",SBSP,2022-06-20 15:00:00
1655740800000,"METAF SBSP 201600Z  30009KT 9999       FEW033   22/12 Q1021=
",SBSP,2022-06-20 16:00:00
1655744400000,"METAF SBSP 201700Z  31010KT CAVOK 22/11 Q1019=
",SBSP,2022-06-20 17:00:00
1655748000000,"METAF SBSP 201800Z  31006KT 9999       FEW033   21/12 Q1017=
",SBSP,2022-06-20 18:00:00
1655751600000,"METAF SBSP 201900Z  31005KT CAVOK 22/12 Q1017=
",SBSP,2022-06-20 19:00:00
1655755200000,"METAF SBSP 202000Z  30002KT CAVOK 21/13 Q1017=
",SBSP,2022-06-20 20:00:00
1655758800000,"METAF SBSP 202100Z 06002KT CAVOK 20/13 Q1018=
",SBSP,2022-06-20 21:00:00
1655762400000,"METAF SBSP 202200Z 06002KT CAVOK 19/13 Q1019=
",SBSP,2022-06-20 22:00:00
1655766000000,"METAF SBSP 202300Z 06002KT CAVOK 18/13 Q1019=
",SBSP,2022-06-20 23:00:00
1655769600000,"METAF SBGL 210000Z  11005KT 4000     BR FEW013   21/19 Q1017=
",SBGL,2022-06-21 00:00:00
1655773200000,"METAF SBGL 210100Z  10004KT 4000     BR    21/19 Q1019=
",SBGL,2022-06-21 01:00:00
1655776800000,"METAF SBGL 210200Z  10004KT 4000     BR    21/18 Q1020=
",SBGL,2022-06-21 02:00:00
1655780400000,"METAF SBGL 210300Z 08006KT CAVOK 21/18 Q1018=
",SBGL,2022-06-21 03:00:00
1655784000000,"METAF SBGL 210400Z 08005KT CAVOK 21/17 Q1019=
",SBGL,2022-06-21 04:00:00
1655787600000,"METAF SBGL 210500Z 07006KT CAVOK 21/17 Q1019=
",SBGL,2022-06-21 05:00:00
1655791200000,"METAF SBGL 210600Z 09007KT 2000     BR    19/18 Q1017=
",SBGL,2022-06-21 06:00:00
1655794800000,"METAF SBGL 210700Z  10004KT 4000     BR    19/17 Q1019=
",SBGL,2022-06-21 07:00:00
1655798400000,"METAF SBGL 210800Z  19002KT 4000     BR    19/17 Q1021=
",SBGL,2022-06-21 08:00:00
1655802000000,"METAF SBGL 210900Z  25003KT 4000     BR    19/17 Q1018=
",SBGL,2022-06-21 09:00:00
1655805600000,"METAF SBGL 211000Z  21003KT 4000     BR    19/17 Q1020=
",SBGL,2022-06-21 10:00:00
1655809200000,"METAF SBGL 211100Z  15002KT CAVOK 20/17 Q1020=
",SBGL,2022-06-21 11:00:00
1655812800000,"METAF SBGL 211200Z  12003KT CAVOK 20/17 Q1020=
",SBGL,2022-06-21 12:00:00
1655816400000,"METAF SBGL 211300Z  17005KT CAVOK 22/17 Q1021=
",SBGL,2022-06-21 13:00:00
1655820000000,"METAF SBGL 211400Z  18002KT CAVOK 22/18 Q1021=
",SBGL,2022-06-21 14:00:00
1655823600000,"METAF SBGL 211500Z  11001KT CAVOK 23/17 Q1018=
",SBGL,2022-06-21 15:00:00
1655827200000,"METAF SBGL 211600Z  12003KT CAVOK 24/17 Q1018=
",SBGL,2022-06-21 16:00:00
1655830800000,"METAF SBGL 211700Z  13003KT CAVOK 25/17 Q1017=
",SBGL,2022-06-21 17:00:00
1655834400000,"METAF SBGL 211800Z  15004KT CAVOK 25/18 Q1015=
",SBGL,2022-06-21 18:00:00
1655838000000,"METAF SBGL 211900Z  15004KT CAVOK 25/19 Q1016=
",SBGL,2022-06-21 19:00:00
1655841600000,"METAF SBGL 212000Z  13005KT CAVOK 25/19 Q1016=
",SBGL,2022-06-21 20:00:00
1655845200000,"METAF SBGL 212100Z  10007KT CAVOK 25/20 Q1015=
",SBGL,2022-06-21 21:00:00
1655848800000,"METAF SBGL 212200Z 08008KT CAVOK 24/19 Q1016=
",SBGL,2022-06-21 22:00:00
1655852400000,"METAF SBGL 212300Z 08008KT CAVOK 23/19 Q1016=
",SBGL,2022-06-21 23:00:00
1655769600000,"METAF SBGR 210000Z 06004KT 2000     BR BKN029   14/12 Q1017=
",SBGR,2022-06-21 00:00:00
1655773200000,"METAF SBGR 210100Z 04005KT 3000     BR    14/12 Q1019=
",SBGR,2022-06-21 01:00:00
1655776800000,"METAF SBGR 210200Z 01005KT 4000     BR FEW033   14/12 Q1019=
",SBGR,2022-06-21 02:00:00
1655780400000,"METAF SBGR 210300Z  35006KT CAVOK 15/12 Q1017=
",SBGR,2022-06-21 03:00:00
1655784000000,"METAF SBGR 210400Z  35005KT CAVOK 14/11 Q1019=
",SBGR,2022-06-21 04:00:00
1655787600000,"METAF SBGR 210500Z  35005KT CAVOK 14/11 Q1019=
",SBGR,2022-06-21 05:00:00
1655791200000,"METAF SBGR 210600Z 05005KT 1000     BR OVC033   12/12 Q1017=
",SBGR,2022-06-21 06:00:00
1655794800000,"METAF SBGR 210700Z 05004KT 2000     BR BKN033   12/11 Q1020=
",SBGR,2022-06-21 07:00:00
1655798400000,"METAF SBGR 210800Z  36005KT 4000     BR FEW033   13/11 Q1020=
",SBGR,2022-06-21 08:00:00
1655802000000,"METAF SBGR 210900Z  34006KT CAVOK 14/11 Q1017=
",SBGR,2022-06-21 09:00:00
1655805600000,"METAF SBGR 211000Z  35006KT CAVOK 14/11 Q1019=
",SBGR,2022-06-21 10:00:00
1655809200000,"METAF SBGR 211100Z  35006KT CAVOK 18/13 Q1019=
",SBGR,2022-06-21 11:00:00
1655812800000,"METAF SBGR 211200Z 04005KT CAVOK 19/14 Q1018=
",SBGR,2022-06-21 12:00:00
1655816400000,"METAF SBGR 211300Z 01004KT CAVOK 22/14 Q1021=
",SBGR,2022-06-21 13:00:00
1655820000000,"METAF SBGR 211400Z  34008KT CAVOK 23/13 Q1020=
",SBGR,2022-06-21 14:00:00
1655823600000,"METAF SBGR 211500Z  33009KT CAVOK 25/13 Q1018=
",SBGR,2022-06-21 15:00:00
1655827200000,"METAF SBGR 211600Z  32009KT CAVOK 25/13 Q1019=
",SBGR,2022-06-21 16:00:00
1655830800000,"METAF SBGR 211700Z  31009KT CAVOK 25/13 Q1017=
",SBGR,2022-06-21 17:00:00
1655834400000,"METAF SBGR 211800Z  33010KT CAVOK 25/13 Q1015=
",SBGR,2022-06-21 18:00:00
1655838000000,"METAF SBGR 211900Z  32009KT CAVOK 25/12 Q1016=
",SBGR,2022-06-21 19:00:00
1655841600000,"METAF SBGR 212000Z  31005KT CAVOK 23/13 Q1016=
",SBGR,2022-06-21 20:00:00
1655845200000,"METAF SBGR 212100Z  32007KT CAVOK 20/11 Q1015=
",SBGR,2022-06-21 21:00:00
1655848800000,"METAF SBGR 212200Z  32005KT CAVOK 19/11 Q1017=
",SBGR,2022-06-21 22:00:00
1655852400000,"METAF SBGR 212300Z  33006KT CAVOK 18/11 Q1017=
",SBGR,2022-06-21 23:00:00
1655823600000,"METAF SBKP 211500Z  34008KT CAVOK 25/13 Q1018=
",SBKP,2022-06-21 15:00:00
1655827200000,"METAF SBKP 211600Z  34007KT CAVOK 26/12 Q1019=
",SBKP,2022-06-21 16:00:00
1655769600000,"METAF SBKP 210000Z 08005KT 7000       FEW033   18/15 Q1016=
",SBKP,2022-06-21 00:00:00
1655773200000,"METAF SBKP 210100Z 06005KT CAVOK 18/14 Q1019=
",SBKP,2022-06-21 01:00:00
1655776800000,"METAF SBKP 210200Z 05004KT CAVOK 18/14 Q1019=
",SBKP,2022-06-21 02:00:00
1655780400000,"METAF SBKP 210300Z 03005KT CAVOK 17/13 Q1017=
",SBKP,2022-06-21 03:00:00
1655784000000,"METAF SBKP 210400Z 04005KT CAVOK 17/13 Q1018=
",SBKP,2022-06-21 04:00:00
1655787600000,"METAF SBKP 210500Z 03005KT CAVOK 17/13 Q1018=
",SBKP,2022-06-21 05:00:00
1655791200000,"METAF SBKP 210600Z 09003KT 5000     BR SCT033   15/13 Q1017=
",SBKP,2022-06-21 06:00:00
1655794800000,"METAF SBKP 210700Z 08004KT 6000       FEW033   16/13 Q1021=
",SBKP,2022-06-21 07:00:00
1655798400000,"METAF SBKP 210800Z 06004KT CAVOK 16/13 Q1020=
",SBKP,2022-06-21 08:00:00
1655802000000,"METAF SBKP 210900Z 03006KT CAVOK 16/12 Q1017=
",SBKP,2022-06-21 09:00:00
1655805600000,"METAF SBKP 211000Z 04005KT CAVOK 16/12 Q1019=
",SBKP,2022-06-21 10:00:00
1655809200000,"METAF SBKP 211100Z 02006KT CAVOK 18/12 Q1019=
",SBKP,2022-06-21 11:00:00
1655812800000,"METAF SBKP 211200Z 03004KT CAVOK 19/13 Q1018=
",SBKP,2022-06-21 12:00:00
1655816400000,"METAF SBKP 211300Z 01008KT CAVOK 22/13 Q1021=
",SBKP,2022-06-21 13:00:00
1655820000000,"METAF SBKP 211400Z  35007KT CAVOK 24/13 Q1020=
",SBKP,2022-06-21 14:00:00
1655830800000,"METAF SBKP 211700Z  33007KT CAVOK 27/12 Q1016=
",SBKP,2022-06-21 17:00:00
1655834400000,"METAF SBKP 211800Z  33008KT CAVOK 27/12 Q1014=
",SBKP,2022-06-21 18:00:00
1655838000000,"METAF SBKP 211900Z  33007KT CAVOK 28/11 Q1016=
",SBKP,2022-06-21 19:00:00
1655841600000,"METAF SBKP 212000Z  32007KT CAVOK 27/11 Q1015=
",SBKP,2022-06-21 20:00:00
1655845200000,"METAF SBKP 212100Z  33004KT CAVOK 26/11 Q1014=
",SBKP,2022-06-21 21:00:00
1655848800000,"METAF SBKP 212200Z  31003KT CAVOK 24/11 Q1016=
",SBKP,2022-06-21 22:00:00
1655852400000,"METAF SBKP 212300Z  29004KT CAVOK 23/12 Q1016=
",SBKP,2022-06-21 23:00:00
1655769600000,"METAF SBSP 210000Z 03005KT 1000     BR BKN033   16/15 Q1017=
",SBSP,2022-06-21 00:00:00
1655773200000,"METAF SBSP 210100Z 02005KT 2000     BR BKN032   16/15 Q1019=
",SBSP,2022-06-21 01:00:00
1655776800000,"METAF SBSP 210200Z 02004KT 1000     BR BKN033   16/15 Q1019=
",SBSP,2022-06-21 02:00:00
1655780400000,"METAF SBSP 210300Z 02004KT 1000     BR BKN033   15/14 Q1017=
",SBSP,2022-06-21 03:00:00
1655784000000,"METAF SBSP 210400Z 02003KT 1000     BR BKN033   15/14 Q1019=
",SBSP,2022-06-21 04:00:00
1655787600000,"METAF SBSP 210500Z 06003KT 1000     BR BKN033   15/14 Q1019=
",SBSP,2022-06-21 05:00:00
1655791200000,"METAF SBSP 210600Z 03005KT 0550 FG     OVC023   14/14 Q1018=
",SBSP,2022-06-21 06:00:00
1655794800000,"METAF SBSP 210700Z 02005KT 0750 FG     OVC033   14/14 Q1020=
",SBSP,2022-06-21 07:00:00
1655798400000,"METAF SBSP 210800Z 01004KT 0700 FG     OVC033   14/14 Q1020=
",SBSP,2022-06-21 08:00:00
1655802000000,"METAF SBSP 210900Z 01004KT 1000     BR OVC033   14/14 Q1016=
",SBSP,2022-06-21 09:00:00
1655805600000,"METAF SBSP 211000Z 01003KT 1000     BR BKN033   14/13 Q1019=
",SBSP,2022-06-21 10:00:00
1655809200000,"METAF SBSP 211100Z  35004KT 5000     BR SCT033   16/13 Q1019=
",SBSP,2022-06-21 11:00:00
1655812800000,"METAF SBSP 211200Z 03006KT 6000       BKN033   16/13 Q1018=
",SBSP,2022-06-21 12:00:00
1655816400000,"METAF SBSP 211300Z 02005KT CAVOK 19/13 Q1020=
",SBSP,2022-06-21 13:00:00
1655820000000,"METAF SBSP 211400Z  35006KT CAVOK 21/13 Q1020=
",SBSP,2022-06-21 14:00:00
1655823600000,"METAF SBSP 211500Z  33007KT CAVOK 24/13 Q1018=
",SBSP,2022-06-21 15:00:00
1655827200000,"METAF SBSP 211600Z  32008KT CAVOK 26/12 Q1018=
",SBSP,2022-06-21 16:00:00
1655830800000,"METAF SBSP 211700Z  31009KT CAVOK 26/11 Q1017=
",SBSP,2022-06-21 17:00:00
1655834400000,"METAF SBSP 211800Z  32010KT CAVOK 26/12 Q1014=
",SBSP,2022-06-21 18:00:00
1655838000000,"METAF SBSP 211900Z  32010KT CAVOK 26/11 Q1015=
",SBSP,2022-06-21 19:00:00
1655841600000,"METAF SBSP 212000Z  32009KT CAVOK 26/11 Q1016=
",SBSP,2022-06-21 20:00:00
1655845200000,"METAF SBSP 212100Z  32005KT CAVOK 24/11 Q1015=
",SBSP,2022-06-21 21:00:00
1655848800000,"METAF SBSP 212200Z  32004KT CAVOK 23/12 Q1017=
",SBSP,2022-06-21 22:00:00
1655852400000,"METAF SBSP 212300Z  33004KT CAVOK 22/12 Q1017=
",SBSP,2022-06-21 23:00:00
1655856000000,"METAF SBGL 220000Z  10007KT CAVOK 23/19 Q1016=
",SBGL,2022-06-22 00:00:00
1655859600000,"METAF SBGL 220100Z 09006KT CAVOK 22/17 Q1017=
",SBGL,2022-06-22 01:00:00
1655863200000,"METAF SBGL 220200Z  10006KT CAVOK 22/17 Q1018=
",SBGL,2022-06-22 02:00:00
1655866800000,"METAF SBGL 220300Z 08006KT CAVOK 22/17 Q1016=
",SBGL,2022-06-22 03:00:00
1655870400000,"METAF SBGL 220400Z  10005KT CAVOK 22/17 Q1016=
",SBGL,2022-06-22 04:00:00
1655874000000,"METAF SBGL 220500Z  11003KT CAVOK 22/17 Q1015=
",SBGL,2022-06-22 05:00:00
1655877600000,"METAF SBGL 220600Z  14005KT CAVOK 20/16 Q1015=
",SBGL,2022-06-22 06:00:00
1655881200000,"METAF SBGL 220700Z  13004KT CAVOK 21/15 Q1016=
",SBGL,2022-06-22 07:00:00
1655884800000,"METAF SBGL 220800Z  11004KT CAVOK 21/15 Q1017=
",SBGL,2022-06-22 08:00:00
1655888400000,"METAF SBGL 220900Z  10005KT CAVOK 21/16 Q1015=
",SBGL,2022-06-22 09:00:00
1655892000000,"METAF SBGL 221000Z  12003KT CAVOK 21/16 Q1016=
",SBGL,2022-06-22 10:00:00
1655895600000,"METAF SBGL 221100Z  18002KT CAVOK 22/16 Q1016=
",SBGL,2022-06-22 11:00:00
1655899200000,"METAF SBGL 221200Z  23002KT CAVOK 23/16 Q1016=
",SBGL,2022-06-22 12:00:00
1655902800000,"METAF SBGL 221300Z  11001KT CAVOK 24/16 Q1017=
",SBGL,2022-06-22 13:00:00
1655906400000,"METAF SBGL 221400Z  10003KT CAVOK 25/16 Q1018=
",SBGL,2022-06-22 14:00:00
1655910000000,"METAF SBGL 221500Z 08003KT CAVOK 26/16 Q1015=
",SBGL,2022-06-22 15:00:00
1655913600000,"METAF SBGL 221600Z 09002KT CAVOK 27/15 Q1015=
",SBGL,2022-06-22 16:00:00
1655917200000,"METAF SBGL 221700Z 08003KT CAVOK 27/15 Q1014=
",SBGL,2022-06-22 17:00:00
1655920800000,"METAF SBGL 221800Z 09004KT CAVOK 27/17 Q1012=
",SBGL,2022-06-22 18:00:00
1655924400000,"METAF SBGL 221900Z 08004KT CAVOK 27/16 Q1013=
",SBGL,2022-06-22 19:00:00
1655928000000,"METAF SBGL 222000Z  10004KT CAVOK 27/17 Q1015=
",SBGL,2022-06-22 20:00:00
1655931600000,"METAF SBGL 222100Z  10006KT CAVOK 26/18 Q1013=
",SBGL,2022-06-22 21:00:00
1655935200000,"METAF SBGL 222200Z 09005KT CAVOK 25/19 Q1014=
",SBGL,2022-06-22 22:00:00
1655938800000,"METAF SBGL 222300Z 08003KT CAVOK 24/18 Q1015=
",SBGL,2022-06-22 23:00:00
1655856000000,"METAF SBGR 220000Z 01007KT CAVOK 18/12 Q1017=
",SBGR,2022-06-22 00:00:00
1655859600000,"METAF SBGR 220100Z  36007KT CAVOK 18/12 Q1017=
",SBGR,2022-06-22 01:00:00
1655863200000,"METAF SBGR 220200Z  36007KT CAVOK 18/12 Q1018=
",SBGR,2022-06-22 02:00:00
1655866800000,"METAF SBGR 220300Z  36009KT CAVOK 18/11 Q1016=
",SBGR,2022-06-22 03:00:00
1655870400000,"METAF SBGR 220400Z  36008KT CAVOK 17/11 Q1016=
",SBGR,2022-06-22 04:00:00
1655874000000,"METAF SBGR 220500Z  36008KT CAVOK 17/11 Q1016=
",SBGR,2022-06-22 05:00:00
1655877600000,"METAF SBGR 220600Z  35008KT CAVOK 16/11 Q1015=
",SBGR,2022-06-22 06:00:00
1655881200000,"METAF SBGR 220700Z  36008KT CAVOK 16/11 Q1016=
",SBGR,2022-06-22 07:00:00
1655884800000,"METAF SBGR 220800Z  34007KT CAVOK 15/11 Q1017=
",SBGR,2022-06-22 08:00:00
1655888400000,"METAF SBGR 220900Z  35008KT CAVOK 16/10 Q1015=
",SBGR,2022-06-22 09:00:00
1655892000000,"METAF SBGR 221000Z  35008KT CAVOK 15/10 Q1017=
",SBGR,2022-06-22 10:00:00
1655895600000,"METAF SBGR 221100Z  35010KT CAVOK 19/11 Q1017=
",SBGR,2022-06-22 11:00:00
1655899200000,"METAF SBGR 221200Z  34010KT CAVOK 20/11 Q1017=
",SBGR,2022-06-22 12:00:00
1655902800000,"METAF SBGR 221300Z  34012KT CAVOK 22/11 Q1018=
",SBGR,2022-06-22 13:00:00
1655906400000,"METAF SBGR 221400Z  33012KT CAVOK 24/11 Q1019=
",SBGR,2022-06-22 14:00:00
1655910000000,"METAF SBGR 221500Z  32013KT CAVOK 24/10 Q1016=
",SBGR,2022-06-22 15:00:00
1655913600000,"METAF SBGR 221600Z  31011KT CAVOK 25/11 Q1017=
",SBGR,2022-06-22 16:00:00
1655917200000,"METAF SBGR 221700Z  32011KT CAVOK 25/11 Q1016=
",SBGR,2022-06-22 17:00:00
1655920800000,"METAF SBGR 221800Z  32011KT CAVOK 25/11 Q1013=
",SBGR,2022-06-22 18:00:00
1655924400000,"METAF SBGR 221900Z  32010KT CAVOK 25/11 Q1014=
",SBGR,2022-06-22 19:00:00
1655928000000,"METAF SBGR 222000Z  31006KT CAVOK 23/11 Q1016=
",SBGR,2022-06-22 20:00:00
